@Caption,ブロードバンドサービス等の契約数の推移,,,,,,,
@Creator,総合通信基盤局電気通信事業部データ通信課,,,,,,,
@Date,2021/6/30,,,,,,,
@Language,ja,,,,,,,
@@Title,,,,,,,,
西暦年,四半期,都道府県名,FTTH,DSL,CATV,FWA,BWA,LTE
@@Unit,,,,,,,,
年,期末,,契約数,契約数,契約数,契約数,契約数,契約数
@@Datatype,,,,,,,,
xsd:string,xsd:string,xsd:string,xsd:integer,xsd:integer,xsd:integer,xsd:integer,xsd:integer,xsd:integer
2015,Q3,和歌山県,"201,149","16,735","46,540",0,"127,419","504,483"
2015,Q3,鳥取県,"93,446","14,809","26,805",0,"74,223","269,961"
2015,Q3,島根県,"114,842","17,569","28,753",0,"85,447","326,164"
2015,Q3,岡山県,"384,856","54,722","43,431",371,"294,169","1,026,853"
2015,Q3,広島県,"611,224","93,318","31,160",264,"516,754","1,550,947"
2015,Q3,山口県,"238,439","42,054","94,142",61,"214,838","699,811"
2015,Q3,徳島県,"172,585","18,049","5,213",35,"89,950","368,057"
2015,Q3,香川県,"222,600","27,410","5,299",108,"143,380","513,531"
2015,Q3,愛媛県,"243,576","39,658","45,577",244,"185,579","678,709"
2015,Q3,高知県,"137,624","19,577","2,041",495,"85,822","332,648"
2015,Q3,福岡県,"1,016,445","131,308","280,003",8,"1,276,843","2,894,998"
2015,Q3,佐賀県,"107,757","21,365","31,901",0,"108,849","424,675"
2015,Q3,長崎県,"191,330","47,658","55,178",326,"171,792","679,923"
2015,Q3,熊本県,"296,889","49,856","45,661",244,"243,986","917,132"
2015,Q3,大分県,"206,255","27,304","43,748",27,"151,314","561,824"
2015,Q3,宮崎県,"159,175","24,867","53,587",63,"161,787","532,368"
2015,Q3,鹿児島県,"266,006","55,996","6,103",310,"208,385","800,522"
2015,Q3,沖縄県,"253,106","23,931","17,928","1,434","277,432","744,409"
2015,Q4,都道府県計,"27,665,951","3,318,301","6,705,173","6,426","30,895,695","82,761,765"
2015,Q4,北海道,"1,099,021","147,172","159,582","1,951","1,009,880","2,805,023"
2015,Q4,青森県,"220,023","38,818","12,860",1,"186,605","593,808"
2015,Q4,岩手県,"231,032","36,524","10,130",62,"167,100","590,523"
2015,Q4,宮城県,"505,101","56,015","66,817",8,"479,571","1,275,227"
2015,Q4,秋田県,"179,141","26,835","23,710",0,"126,219","451,774"
2015,Q4,山形県,"212,977","28,258","14,359",0,"164,962","526,700"
2015,Q4,福島県,"392,828","47,559",0,51,"346,643","986,449"
2015,Q4,茨城県,"592,282","78,452","85,492",0,"462,308","1,620,063"
2015,Q4,栃木県,"430,519","45,110","35,735",0,"291,707","1,097,548"
2015,Q4,群馬県,"441,938","47,862","31,598",0,"307,892","1,076,339"
2015,Q4,埼玉県,"1,494,026","194,602","566,829",0,"1,612,688","4,412,060"
2015,Q4,千葉県,"1,393,438","160,343","459,682",0,"1,343,253","3,737,149"
2015,Q4,東京都,"3,744,224","439,812","1,282,050",0,"7,691,819","17,905,926"
2015,Q4,神奈川県,"2,142,839","257,496","887,228",1,"2,243,054","5,938,363"
2015,Q4,新潟県,"469,126","58,625","40,226",4,"260,712","1,135,339"
2015,Q4,富山県,"188,316","21,940","70,729",208,"179,028","531,038"
2015,Q4,石川県,"235,046","29,267","37,636",20,"205,368","613,383"
2015,Q4,福井県,"125,432","15,524","65,658",6,"133,295","415,622"
2015,Q4,山梨県,"180,859","20,497","18,690",6,"126,972","483,552"
2015,Q4,長野県,"417,531","57,944","93,902",0,"293,313","1,035,568"
2015,Q4,岐阜県,"395,088","49,253","77,177",127,"393,519","1,112,621"
2015,Q4,静岡県,"882,011","131,751","21,076",51,"712,535","2,035,410"
2015,Q4,愛知県,"1,725,707","160,041","293,275",0,"1,954,450","4,586,465"
2015,Q4,三重県,"358,843","35,330","104,655",58,"338,605","1,027,158"
2015,Q4,滋賀県,"345,542","23,869","24,795",0,"260,113","812,701"
2015,Q4,京都府,"687,797","64,840","68,273",0,"585,325","1,531,916"
2015,Q4,大阪府,"2,135,269","190,113","858,304",0,"2,222,520","6,007,351"
2015,Q4,兵庫県,"1,136,456","121,424","383,966",0,"1,233,479","3,271,335"
2015,Q4,奈良県,"319,068","30,152","45,261",0,"274,284","769,990"
2015,Q4,和歌山県,"202,639","16,174","47,024",0,"152,712","522,250"
2015,Q4,鳥取県,"95,572","14,494","26,112",0,"88,578","281,116"
2015,Q4,島根県,"116,108","17,166","28,990",0,"102,633","340,195"
2015,Q4,岡山県,"391,354","52,850","42,767",367,"350,115","1,068,358"
2015,Q4,広島県,"618,510","89,826","31,319",266,"612,071","1,626,099"
2015,Q4,山口県,"241,343","40,848","94,683",60,"256,838","728,033"
2015,Q4,徳島県,"173,084","17,274","4,238",31,"108,105","381,290"
2015,Q4,香川県,"226,240","26,382","4,885",108,"171,988","533,328"
2015,Q4,愛媛県,"247,343","38,265","45,820",234,"222,268","704,692"
2015,Q4,高知県,"139,711","19,025","1,939",490,"104,842","346,689"
2015,Q4,福岡県,"1,027,681","126,735","282,810",8,"1,529,675","3,000,864"
2015,Q4,佐賀県,"110,110","20,715","32,158",0,"129,929","439,274"
2015,Q4,長崎県,"194,626","46,624","55,592",320,"204,877","706,314"
2015,Q4,熊本県,"301,351","48,101","46,098",186,"292,267","952,237"
2015,Q4,大分県,"210,523","26,560","42,195",26,"182,076","584,127"
2015,Q4,宮崎県,"161,859","24,042","54,792",60,"193,895","553,994"
2015,Q4,鹿児島県,"268,867","54,971","6,341",304,"251,129","833,352"
2015,Q4,沖縄県,"257,550","22,821","17,715","1,412","334,478","773,152"
2016,Q1,都道府県計,"27,971,487","3,203,476","6,726,765","6,346","35,136,714","87,471,782"
2016,Q1,北海道,"1,110,105","142,359","161,724","1,940","1,175,200","2,964,164"
2016,Q1,青森県,"223,102","37,477","12,753",1,"219,609","628,961"
2016,Q1,岩手県,"235,347","35,380","10,111",62,"196,468","627,207"
2016,Q1,宮城県,"511,225","54,030","67,360",8,"558,033","1,352,053"
2016,Q1,秋田県,"180,775","25,995","23,802",0,"148,413","480,313"
2016,Q1,山形県,"215,360","27,126","14,267",0,"194,208","557,536"
2016,Q1,福島県,"399,664","46,027",0,53,"402,537","1,042,587"
2016,Q1,茨城県,"605,105","75,489","85,387",0,"533,333","1,695,822"
2016,Q1,栃木県,"437,958","43,558","34,605",0,"339,863","1,150,325"
2016,Q1,群馬県,"448,678","46,105","31,113",0,"359,942","1,129,653"
2016,Q1,埼玉県,"1,513,298","187,917","572,167",0,"1,852,451","4,614,896"
2016,Q1,千葉県,"1,411,243","154,677","461,569",0,"1,536,468","3,894,159"
2016,Q1,東京都,"3,771,945","425,840","1,293,227",0,"8,240,114","19,441,207"
2016,Q1,神奈川県,"2,152,546","248,641","894,361",1,"2,552,108","6,164,737"
2016,Q1,新潟県,"476,094","56,685","39,985",4,"304,077","1,199,307"
2016,Q1,富山県,"193,528","21,214","68,126",290,"206,455","558,790"
2016,Q1,石川県,"247,203","28,241","36,439",17,"236,281","644,789"
2016,Q1,福井県,"126,869","14,988","66,262",6,"154,934","436,826"
2016,Q1,山梨県,"182,899","19,671","19,250",6,"146,066","505,822"
2016,Q1,長野県,"425,455","56,083","94,438",0,"343,328","1,096,947"
2016,Q1,岐阜県,"400,579","47,191","77,001",125,"453,450","1,166,937"
2016,Q1,静岡県,"893,286","127,148","20,975",40,"823,930","2,139,211"
2016,Q1,愛知県,"1,748,782","154,445","286,867",0,"2,230,911","4,840,554"
2016,Q1,三重県,"366,896","34,315","100,931",58,"387,224","1,071,371"
2016,Q1,滋賀県,"347,838","22,882","25,027",0,"300,544","846,080"
2016,Q1,京都府,"689,870","62,096","69,379",0,"682,830","1,594,935"
2016,Q1,大阪府,"2,138,959","182,718","863,189",0,"2,721,410","6,265,531"
2016,Q1,兵庫県,"1,137,110","116,709","387,378",0,"1,422,691","3,407,495"
2016,Q1,奈良県,"321,709","28,892","44,696",0,"316,235","800,460"
2016,Q1,和歌山県,"204,470","15,616","47,218",0,"175,979","545,059"
2016,Q1,鳥取県,"96,510","14,161","25,762",0,"103,302","295,864"
2016,Q1,島根県,"116,402","16,713","29,184",0,"119,277","358,500"
2016,Q1,岡山県,"396,519","51,206","42,240",365,"400,541","1,116,373"
2016,Q1,広島県,"625,673","86,681","31,668",264,"704,959","1,717,517"
2016,Q1,山口県,"243,617","39,713","94,696",58,"295,381","761,598"
2016,Q1,徳島県,"176,447","16,600","3,568",27,"124,548","399,842"
2016,Q1,香川県,"229,480","25,078","4,739",107,"200,067","561,276"
2016,Q1,愛媛県,"249,819","36,930","45,801",225,"255,886","738,481"
2016,Q1,高知県,"142,581","18,520","1,855",483,"122,211","365,491"
2016,Q1,福岡県,"1,046,103","122,298","283,368",8,"1,738,817","3,187,824"
2016,Q1,佐賀県,"112,900","20,091","32,180",0,"151,526","461,340"
2016,Q1,長崎県,"197,793","45,488","55,659",298,"237,740","746,070"
2016,Q1,熊本県,"305,040","46,553","46,178",137,"340,004","1,001,600"
2016,Q1,大分県,"215,191","25,848","41,126",26,"210,382","614,468"
2016,Q1,宮崎県,"163,642","23,091","55,208",60,"226,426","584,596"
2016,Q1,鹿児島県,"274,228","52,992","6,580",296,"295,821","881,383"
2016,Q1,沖縄県,"261,644","21,998","17,346","1,381","394,734","815,825"
2016,Q2,都道府県計,"28,453,289","3,097,106","6,787,682","6,194","38,365,578","90,691,742"
2016,Q2,北海道,"1,133,512","137,764","164,260","1,942","1,293,307","3,082,943"
2016,Q2,青森県,"228,303","36,129","12,632",1,"239,742","647,145"
2016,Q2,岩手県,"240,093","34,309","10,130",59,"215,590","645,413"
2016,Q2,宮城県,"521,546","52,102","68,397",14,"610,395","1,411,720"
2016,Q2,秋田県,"184,071","25,190","23,753",0,"162,018","494,219"
2016,Q2,山形県,"219,865","26,178","14,503",0,"212,663","572,725"
2016,Q2,福島県,"407,546","44,499",0,43,"440,251","1,073,949"
2016,Q2,茨城県,"617,771","72,724","85,848",0,"587,031","1,744,460"
2016,Q2,栃木県,"446,080","41,945","35,179",0,"373,208","1,182,709"
2016,Q2,群馬県,"456,519","44,460","31,333",0,"398,794","1,162,277"
2016,Q2,埼玉県,"1,541,312","182,019","579,214",0,"2,036,476","4,755,005"
2016,Q2,千葉県,"1,440,993","149,688","466,924",0,"1,687,787","4,006,550"
2016,Q2,東京都,"3,838,112","413,381","1,311,896",0,"8,864,708","20,326,114"
2016,Q2,神奈川県,"2,185,546","240,943","904,314",1,"2,798,879","6,344,925"
2016,Q2,新潟県,"483,639","54,898","40,625",4,"334,778","1,232,312"
2016,Q2,富山県,"198,516","20,558","65,533",293,"226,117","575,017"
2016,Q2,石川県,"249,652","27,481","36,543",13,"258,572","662,730"
2016,Q2,福井県,"128,558","14,352","67,278",6,"169,946","450,176"
2016,Q2,山梨県,"186,812","18,980","19,369",6,"161,401","520,393"
2016,Q2,長野県,"434,659","54,117","94,477",0,"378,030","1,129,586"
2016,Q2,岐阜県,"406,775","45,851","76,820",123,"493,062","1,194,514"
2016,Q2,静岡県,"905,389","122,804","21,527",35,"900,836","2,197,356"
2016,Q2,愛知県,"1,784,085","149,356","279,788",0,"2,432,822","5,024,347"
2016,Q2,三重県,"375,880","33,246","97,778",57,"422,362","1,096,677"
2016,Q2,滋賀県,"353,171","21,993","25,379",0,"330,477","866,775"
2016,Q2,京都府,"699,102","59,403","71,536",0,"750,194","1,637,354"
2016,Q2,大阪府,"2,163,109","175,162","874,370",0,"2,992,950","6,456,437"
2016,Q2,兵庫県,"1,152,034","112,051","393,872",0,"1,558,508","3,489,820"
2016,Q2,奈良県,"326,358","27,631","44,337",0,"347,552","819,269"
2016,Q2,和歌山県,"206,995","15,058","47,809",0,"193,180","557,873"
2016,Q2,鳥取県,"98,588","13,846","25,665",0,"113,144","304,081"
2016,Q2,島根県,"118,546","16,211","29,193",0,"131,680","369,518"
2016,Q2,岡山県,"403,902","49,713","41,639",359,"439,016","1,148,766"
2016,Q2,広島県,"634,497","84,036","31,943",265,"767,176","1,788,768"
2016,Q2,山口県,"248,277","38,672","95,357",56,"324,984","783,699"
2016,Q2,徳島県,"177,271","16,066","2,747",26,"136,729","410,405"
2016,Q2,香川県,"233,731","23,966","4,726",107,"216,904","578,915"
2016,Q2,愛媛県,"254,040","35,774","46,196",222,"281,970","759,399"
2016,Q2,高知県,"145,473","18,050","1,831",477,"135,804","378,522"
2016,Q2,福岡県,"1,065,607","117,621","288,831",5,"1,900,685","3,534,001"
2016,Q2,佐賀県,"115,693","19,322","32,372",0,"167,085","475,035"
2016,Q2,長崎県,"202,251","44,343","55,405",290,"261,870","770,759"
2016,Q2,熊本県,"306,796","45,027","45,538",116,"373,128","1,035,414"
2016,Q2,大分県,"220,668","25,061","39,842",26,"232,038","634,172"
2016,Q2,宮崎県,"166,831","22,351","56,988",60,"250,896","605,625"
2016,Q2,鹿児島県,"278,792","51,663","6,851",316,"326,393","908,979"
2016,Q2,沖縄県,"266,323","21,112","17,134","1,272","434,440","844,894"
2016,Q3,都道府県計,"28,794,831","2,989,865","6,820,647","6,122","41,728,223","94,468,215"
2016,Q3,北海道,"1,146,974","133,001","166,732","1,940","1,413,591","3,221,478"
2016,Q3,青森県,"231,863","34,788","12,638",1,"262,494","667,128"
2016,Q3,岩手県,"243,742","33,408","10,123",60,"236,703","666,914"
2016,Q3,宮城県,"528,023","49,942","69,136",14,"666,714","1,492,116"
2016,Q3,秋田県,"186,264","24,487","23,752",0,"177,336","511,764"
2016,Q3,山形県,"222,585","25,459","14,568",0,"235,033","592,480"
2016,Q3,福島県,"414,505","42,945",0,42,"481,050","1,108,424"
2016,Q3,茨城県,"630,125","69,866","85,857",0,"642,595","1,795,462"
2016,Q3,栃木県,"452,830","40,434","34,250",0,"409,603","1,217,321"
2016,Q3,群馬県,"462,453","42,866","31,185",0,"439,116","1,196,576"
2016,Q3,埼玉県,"1,558,924","175,573","583,843",0,"2,222,292","4,903,849"
2016,Q3,千葉県,"1,456,917","144,304","474,952",0,"1,842,171","4,118,585"
2016,Q3,東京都,"3,877,162","398,919","1,322,846",0,"9,570,088","21,583,433"
2016,Q3,神奈川県,"2,206,345","232,656","911,562",1,"3,046,033","6,515,907"
2016,Q3,新潟県,"489,675","52,965","40,997",4,"366,218","1,267,657"
2016,Q3,富山県,"203,160","19,898","63,075",247,"247,258","593,501"
2016,Q3,石川県,"252,632","26,672","36,516",11,"281,764","683,605"
2016,Q3,福井県,"129,652","13,930","67,798",6,"185,896","463,075"
2016,Q3,山梨県,"189,597","18,326","19,477",6,"177,564","534,497"
2016,Q3,長野県,"441,706","52,364","94,227",0,"415,995","1,165,466"
2016,Q3,岐阜県,"412,170","44,456","76,562",119,"534,904","1,226,973"
2016,Q3,静岡県,"914,856","118,969","22,134",29,"986,359","2,260,671"
2016,Q3,愛知県,"1,809,613","143,891","274,282",0,"2,646,213","5,221,838"
2016,Q3,三重県,"385,340","32,245","93,339",55,"458,652","1,123,132"
2016,Q3,滋賀県,"355,689","21,154","25,827",0,"360,084","887,392"
2016,Q3,京都府,"703,520","56,878","72,816",0,"819,900","1,680,507"
2016,Q3,大阪府,"2,180,774","167,414","879,914",0,"3,266,230","6,660,770"
2016,Q3,兵庫県,"1,160,338","107,244","396,004",0,"1,693,990","3,577,174"
2016,Q3,奈良県,"328,900","26,397","44,084",0,"377,246","839,096"
2016,Q3,和歌山県,"208,883","14,516","48,099",0,"210,478","571,251"
2016,Q3,鳥取県,"100,177","13,446","25,359",0,"124,493","314,320"
2016,Q3,島根県,"119,847","15,828","29,471",0,"144,992","381,870"
2016,Q3,岡山県,"408,697","48,349","41,045",356,"479,493","1,184,471"
2016,Q3,広島県,"640,533","82,536","32,323",262,"835,897","1,871,387"
2016,Q3,山口県,"251,656","37,725","94,957",56,"355,634","808,442"
2016,Q3,徳島県,"180,546","15,665","2,646",23,"149,508","421,505"
2016,Q3,香川県,"237,754","22,994","4,655",106,"237,189","601,041"
2016,Q3,愛媛県,"257,629","34,753","46,535",219,"308,569","783,314"
2016,Q3,高知県,"147,771","17,651","1,814",474,"149,931","391,719"
2016,Q3,福岡県,"1,081,330","112,754","290,298",4,"2,027,099","3,906,901"
2016,Q3,佐賀県,"118,084","18,674","32,694",0,"183,580","489,032"
2016,Q3,長崎県,"206,321","43,221","55,425",227,"286,345","797,733"
2016,Q3,熊本県,"311,195","43,614","46,602",100,"409,168","1,071,003"
2016,Q3,大分県,"223,792","24,350","38,172",24,"255,129","656,058"
2016,Q3,宮崎県,"169,659","21,661","58,022",57,"274,940","626,742"
2016,Q3,鹿児島県,"283,144","50,404","7,130",317,"358,325","939,637"
2016,Q3,沖縄県,"271,479","20,273","16,904","1,362","474,361","874,998"
2016,Q4,都道府県計,"29,135,506","2,877,675","6,850,180","6,030","44,846,699","98,109,425"
2016,Q4,北海道,"1,159,897","127,940","167,729","1,929","1,521,523","3,366,831"
2016,Q4,青森県,"235,112","33,586","12,583",1,"283,324","688,242"
2016,Q4,岩手県,"247,035","32,315","10,087",62,"256,853","688,181"
2016,Q4,宮城県,"532,915","47,917","69,835",14,"718,260","1,576,732"
2016,Q4,秋田県,"188,519","23,686","23,420",0,"192,015","529,098"
2016,Q4,山形県,"225,030","24,500","14,666",0,"255,270","610,846"
2016,Q4,福島県,"420,360","41,256",0,43,"518,725","1,143,217"
2016,Q4,茨城県,"640,011","66,811","85,933",0,"692,838","1,842,816"
2016,Q4,栃木県,"459,805","38,815","33,336",0,"441,424","1,251,710"
2016,Q4,群馬県,"468,532","41,040","30,913",0,"474,397","1,232,706"
2016,Q4,埼玉県,"1,576,098","168,530","588,750",0,"2,386,719","5,032,674"
2016,Q4,千葉県,"1,473,443","138,555","478,802",0,"1,973,852","4,212,557"
2016,Q4,東京都,"3,918,925","383,094","1,333,034",0,"10,264,576","22,741,994"
2016,Q4,神奈川県,"2,228,664","223,778","917,486",1,"3,264,659","6,660,008"
2016,Q4,新潟県,"495,307","50,784","41,369",4,"396,556","1,305,568"
2016,Q4,富山県,"207,902","19,171","61,016",244,"269,290","615,860"
2016,Q4,石川県,"254,262","25,812","36,669",10,"304,590","703,975"
2016,Q4,福井県,"131,224","13,524","67,686",5,"201,336","476,710"
2016,Q4,山梨県,"192,136","17,607","19,238",6,"191,751","549,076"
2016,Q4,長野県,"448,297","50,555","94,054",0,"453,990","1,204,218"
2016,Q4,岐阜県,"417,629","42,990","76,174",125,"576,447","1,259,289"
2016,Q4,静岡県,"925,405","115,103","22,271",27,"1,063,679","2,321,813"
2016,Q4,愛知県,"1,838,154","138,157","269,459",0,"2,846,172","5,406,204"
2016,Q4,三重県,"392,799","31,021","90,832",47,"493,923","1,151,484"
2016,Q4,滋賀県,"358,103","20,269","26,372",0,"388,206","908,742"
2016,Q4,京都府,"708,745","54,661","74,151",0,"879,588","1,727,716"
2016,Q4,大阪府,"2,198,666","160,571","887,258",0,"3,532,874","6,876,362"
2016,Q4,兵庫県,"1,168,555","103,226","399,222",0,"1,811,140","3,653,297"
2016,Q4,奈良県,"331,892","25,368","43,772",0,"402,251","856,919"
2016,Q4,和歌山県,"210,647","14,044","48,342",0,"226,006","586,171"
2016,Q4,鳥取県,"102,101","13,022","24,805",0,"135,356","325,747"
2016,Q4,島根県,"121,216","15,329","29,544",0,"157,330","395,864"
2016,Q4,岡山県,"414,259","46,975","41,094",354,"518,074","1,220,956"
2016,Q4,広島県,"646,974","79,831","32,900",256,"897,079","1,964,311"
2016,Q4,山口県,"254,981","36,697","94,769",52,"382,631","833,812"
2016,Q4,徳島県,"184,076","15,217","1,632",17,"161,653","433,779"
2016,Q4,香川県,"241,356","22,042","4,594",91,"256,182","623,847"
2016,Q4,愛媛県,"261,180","33,553","46,612",217,"332,173","809,114"
2016,Q4,高知県,"149,743","17,218","1,811",466,"162,042","406,368"
2016,Q4,福岡県,"1,095,236","108,152","293,788",3,"2,141,324","4,273,630"
2016,Q4,佐賀県,"120,979","17,935","32,433",0,"198,347","503,229"
2016,Q4,長崎県,"210,436","41,794","55,104",219,"308,795","823,174"
2016,Q4,熊本県,"316,016","41,957","47,624",59,"443,488","1,106,667"
2016,Q4,大分県,"227,950","23,594","36,246",22,"276,238","678,316"
2016,Q4,宮崎県,"172,358","20,988","58,805",58,"298,261","650,157"
2016,Q4,鹿児島県,"286,217","49,214","7,290",318,"385,775","970,844"
2016,Q4,沖縄県,"276,359","19,471","16,670","1,380","509,717","908,594"
2017,Q1,都道府県計,"29,456,489","2,511,979","6,846,829","5,883","47,887,838","102,942,198"
2017,Q1,北海道,"1,167,700","115,199","168,895","1,924","1,632,018","3,551,474"
2017,Q1,青森県,"237,090","30,962","12,553",0,"307,411","722,081"
2017,Q1,岩手県,"249,564","29,645","10,042",62,"279,030","721,950"
2017,Q1,宮城県,"535,867","41,788","69,875",14,"775,315","1,679,609"
2017,Q1,秋田県,"190,582","22,471","22,717",0,"209,346","556,475"
2017,Q1,山形県,"226,209","22,978","14,539",0,"278,018","641,813"
2017,Q1,福島県,"423,479","37,802",0,43,"557,886","1,200,452"
2017,Q1,茨城県,"649,924","62,340","85,590",0,"741,330","1,910,591"
2017,Q1,栃木県,"465,075","33,067","32,531",0,"471,414","1,298,576"
2017,Q1,群馬県,"473,330","36,833","30,230",0,"508,176","1,285,771"
2017,Q1,埼玉県,"1,594,954","141,157","591,838",0,"2,539,233","5,210,739"
2017,Q1,千葉県,"1,490,367","117,735","480,055",0,"2,100,712","4,363,797"
2017,Q1,東京都,"3,972,105","301,102","1,339,342",0,"10,877,460","24,118,027"
2017,Q1,神奈川県,"2,252,378","179,813","919,433",1,"3,457,455","6,873,141"
2017,Q1,新潟県,"500,252","46,850","41,375",4,"427,039","1,362,753"
2017,Q1,富山県,"211,751","17,863","59,142",268,"292,774","646,504"
2017,Q1,石川県,"256,774","23,715","38,468",9,"327,301","736,530"
2017,Q1,福井県,"132,815","12,752","67,079",4,"217,526","497,300"
2017,Q1,山梨県,"194,140","16,172","18,394",5,"204,947","568,638"
2017,Q1,長野県,"453,802","46,826","94,259",0,"492,757","1,263,625"
2017,Q1,岐阜県,"423,001","39,903","75,068",125,"618,370","1,310,810"
2017,Q1,静岡県,"935,625","106,669","22,601",23,"1,145,761","2,422,509"
2017,Q1,愛知県,"1,870,273","116,955","261,455",0,"3,046,524","5,660,568"
2017,Q1,三重県,"396,431","28,527","88,504",34,"526,070","1,192,847"
2017,Q1,滋賀県,"361,056","18,155","26,431",0,"415,023","940,456"
2017,Q1,京都府,"716,021","45,804","75,109",0,"951,720","1,810,727"
2017,Q1,大阪府,"2,218,669","133,070","890,388",0,"3,811,787","7,207,044"
2017,Q1,兵庫県,"1,178,087","89,983","399,117",0,"1,929,754","3,784,934"
2017,Q1,奈良県,"335,023","21,749","43,566",0,"427,565","886,687"
2017,Q1,和歌山県,"212,105","13,007","48,383",0,"240,946","607,998"
2017,Q1,鳥取県,"103,038","12,309","24,229",0,"146,638","341,149"
2017,Q1,島根県,"121,993","14,639","29,655",0,"169,303","413,735"
2017,Q1,岡山県,"416,488","43,448","40,906",350,"556,830","1,270,092"
2017,Q1,広島県,"650,768","73,613","33,236",238,"958,440","2,070,873"
2017,Q1,山口県,"257,781","33,908","92,323",51,"410,688","867,902"
2017,Q1,徳島県,"186,607","14,378","1,022",11,"173,528","451,370"
2017,Q1,香川県,"243,894","20,330","4,533",90,"275,690","654,556"
2017,Q1,愛媛県,"263,138","31,437","46,334",211,"356,541","843,757"
2017,Q1,高知県,"151,101","16,351","1,749",481,"173,423","424,593"
2017,Q1,福岡県,"1,108,392","98,412","293,297",2,"2,252,706","4,668,358"
2017,Q1,佐賀県,"122,549","16,937","32,632",0,"213,181","524,448"
2017,Q1,長崎県,"213,068","39,373","54,395",202,"331,205","860,113"
2017,Q1,熊本県,"319,784","39,597","47,643",28,"477,147","1,155,162"
2017,Q1,大分県,"230,488","22,308","35,020",19,"294,588","708,987"
2017,Q1,宮崎県,"173,796","19,856","59,217",58,"321,683","679,646"
2017,Q1,鹿児島県,"289,493","46,783","7,504",286,"413,058","1,013,558"
2017,Q1,沖縄県,"279,662","17,408","16,155","1,340","552,521","959,473"
2017,Q2,都道府県計,"29,851,082","2,411,896","6,886,287","5,735","50,337,035","106,782,096"
2017,Q2,北海道,"1,184,835","110,966","171,236","1,889","1,722,561","3,705,962"
2017,Q2,青森県,"240,485","29,771","12,579",0,"321,927","746,367"
2017,Q2,岩手県,"253,414","28,599","10,028",63,"293,951","746,342"
2017,Q2,宮城県,"544,344","40,081","70,518",13,"814,138","1,750,947"
2017,Q2,秋田県,"194,152","21,723","21,495",0,"219,848","574,413"
2017,Q2,山形県,"229,525","22,119","14,548",0,"291,751","662,144"
2017,Q2,福島県,"429,654","36,378",0,42,"583,014","1,235,060"
2017,Q2,茨城県,"659,970","59,651","85,844",0,"777,117","1,961,426"
2017,Q2,栃木県,"471,281","31,738","31,691",0,"494,315","1,335,940"
2017,Q2,群馬県,"480,020","35,253","30,363",0,"537,141","1,324,966"
2017,Q2,埼玉県,"1,615,991","135,304","597,308",0,"2,658,981","5,349,607"
2017,Q2,千葉県,"1,509,420","112,999","483,961",0,"2,201,039","4,491,565"
2017,Q2,東京都,"4,027,304","289,145","1,351,364",0,"11,488,493","25,207,482"
2017,Q2,神奈川県,"2,278,889","172,674","925,604",1,"3,624,946","7,050,841"
2017,Q2,新潟県,"506,771","44,988","41,003",4,"450,043","1,401,859"
2017,Q2,富山県,"216,077","17,202","56,826",266,"308,128","667,575"
2017,Q2,石川県,"258,339","23,005","38,670",8,"343,384","760,029"
2017,Q2,福井県,"135,646","12,283","66,030",2,"228,928","512,348"
2017,Q2,山梨県,"197,909","15,535","17,751",5,"214,004","583,389"
2017,Q2,長野県,"462,264","44,874","94,070",0,"520,162","1,304,704"
2017,Q2,岐阜県,"429,250","38,360","73,659",121,"649,586","1,355,535"
2017,Q2,静岡県,"947,475","100,800","22,922",19,"1,205,627","2,495,084"
2017,Q2,愛知県,"1,904,458","112,361","257,056",0,"3,188,925","5,840,744"
2017,Q2,三重県,"400,690","27,390","87,550",24,"551,615","1,227,745"
2017,Q2,滋賀県,"364,604","17,494","27,039",0,"432,956","962,361"
2017,Q2,京都府,"723,360","44,112","77,255",0,"1,020,235","1,890,049"
2017,Q2,大阪府,"2,236,383","128,237","899,915",0,"4,055,861","7,481,335"
2017,Q2,兵庫県,"1,188,618","86,496","402,800",0,"2,016,070","3,881,934"
2017,Q2,奈良県,"337,873","20,916","42,311",0,"444,105","908,690"
2017,Q2,和歌山県,"213,458","12,438","48,775",0,"252,086","624,478"
2017,Q2,鳥取県,"105,473","11,917","23,770",0,"154,262","352,599"
2017,Q2,島根県,"123,865","14,136","29,684",0,"177,570","427,070"
2017,Q2,岡山県,"422,048","41,706","40,351",311,"583,557","1,307,555"
2017,Q2,広島県,"657,566","71,112","34,295",236,"1,001,612","2,150,199"
2017,Q2,山口県,"260,551","32,795","92,594",51,"431,325","896,194"
2017,Q2,徳島県,"189,671","13,786",866,10,"181,882","465,397"
2017,Q2,香川県,"247,468","19,361","4,400",84,"288,701","681,082"
2017,Q2,愛媛県,"266,556","30,153","46,216",208,"373,756","871,589"
2017,Q2,高知県,"153,517","15,826","1,666",436,"181,580","439,483"
2017,Q2,福岡県,"1,124,935","94,113","298,676",0,"2,319,828","5,044,221"
2017,Q2,佐賀県,"124,623","16,300","32,749",0,"223,726","542,193"
2017,Q2,長崎県,"218,589","37,863","53,709",185,"347,134","887,333"
2017,Q2,熊本県,"324,110","37,975","48,884",18,"499,502","1,191,313"
2017,Q2,大分県,"234,334","21,566","34,141",14,"310,297","733,331"
2017,Q2,宮崎県,"176,499","19,038","60,571",56,"336,518","704,351"
2017,Q2,鹿児島県,"294,254","44,850","7,731",316,"432,532","1,046,739"
